player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Tyrese Francois,Left,16/07/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Australia', 'Preferred Foot': 'Left', 'Date of Birth': '16/07/2000'}"
Matheus França,Right,01/04/2004,4 (4),1,0,0.18,0.25,8,0,14 (71%),0,52,3,1,0,2,1,1,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '01/04/2004', 'Appearances (Sub)': '4 (4)', 'Goals': '1', 'XG': '0.25', 'XA': '0.18', 'Touches in the Opposition Box': '8', 'Passes (Completed %)': '14 (71%)', 'Minutes Played': '52', 'Duels Won': '3', 'Aerial Duels Won': '1', 'Total Tackles': '2', 'Interceptions': '1', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Nathan Fraser,Right,22/02/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '22/02/2005'}"
Ryan Fraser,Right,24/02/1994,8 (4),0,0,0,0,0,0,87 (85%),2,306,3 (67%),14,2,6,1,1,1,0,1,1,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '24/02/1994', 'Appearances (Sub)': '8 (4)', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '87 (85%)', 'Corners Taken': '2', 'Minutes Played': '306', 'Dribbles (Completed %)': '3 (67%)', 'Duels Won': '14', 'Aerial Duels Won': '2', 'Total Tackles': '6', 'Interceptions': '1', 'Blocks': '1', 'Red Cards': '1', 'Yellow Cards': '0', 'Fouls': '1', 'Offsides': '1'}"
Ryan Fredericks,10/10/1992,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '10/10/1992'}"
Benjamin Fredrick,Right,28/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Nigeria', 'Preferred Foot': 'Right', 'Date of Birth': '28/05/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Tyler Fredricson,Right,23/02/2005,2,0,0,0,1,0,0,122 (90%),8 (50%),166,15,7,0,5,1,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/02/2005', 'Appearances': '2', 'XA': '0.02', 'Touches in the Opposition Box': '1', 'Passes (Completed %)': '122 (90%)', 'Long Passes (Completed %)': '8 (50%)', 'Minutes Played': '166', 'Duels Won': '15', 'Aerial Duels Won': '7', 'Total Tackles': '5', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Fábio Carvalho,Right,30/08/2002,19 (16),2,1,0.56,2.51,5,3,166 (75%),10 (50%),446,12 (17%),27,2,13,3,1,0,1,5,1,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '30/08/2002', 'Appearances (Sub)': '19 (16)', 'Goals': '2', 'Assists': '1', 'XG': '2.51', 'XA': '0.56', 'Shots On Target Inside the Box': '5', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '24', 'Hit Woodwork': '1', 'Crosses (Completed %)': '5 (20%)', 'Passes (Completed %)': '166 (75%)', 'Long Passes (Completed %)': '10 (50%)', 'Corners Taken': '7', 'Minutes Played': '446', 'Dribbles (Completed %)': '12 (17%)', 'Duels Won': '27', 'Aerial Duels Won': '2', 'Total Tackles': '13', 'Interceptions': '3', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '5', 'Offsides': '1'}"
Jorginho,Right,20/12/1991,15 (6),0,0,3,0.59,0,0,473 (87%),28 (43%),702,3 (33%),31,2,12,7,0,0,5,15,0,"{'Nationality': 'Italy', 'Preferred Foot': 'Right', 'Date of Birth': '20/12/1991', 'Appearances (Sub)': '15 (6)', 'XG': '0.06', 'XA': '0.59', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '473 (87%)', 'Long Passes (Completed %)': '28 (43%)', 'Minutes Played': '702', 'Dribbles (Completed %)': '3 (33%)', 'Duels Won': '31', 'Aerial Duels Won': '2', 'Total Tackles': '12', 'Interceptions': '7', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '15'}"
Remo Freuler,Right,15/04/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Switzerland', 'Preferred Foot': 'Right', 'Date of Birth': '15/04/1992'}"
João Félix,Right,10/11/1999,12 (9),1,1,0.45,2.23,3,6,195 (86%),9 (56%),364,24 (42%),39,4,8,3,0,0,2,6,1,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '10/11/1999', 'Appearances (Sub)': '12 (9)', 'Goals': '1', 'Assists': '1', 'XG': '2.23', 'XA': '0.45', 'Shots On Target Inside the Box': '3', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '30', 'Passes (Completed %)': '195 (86%)', 'Long Passes (Completed %)': '9 (56%)', 'Minutes Played': '364', 'Dribbles (Completed %)': '24 (42%)', 'Duels Won': '39', 'Aerial Duels Won': '4', 'Total Tackles': '8', 'Interceptions': '3', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '6', 'Offsides': '1'}"
Niclas Füllkrug,Right,09/02/1993,18 (12),3,2,0.42,2.17,6,40,196 (68%),9 (44%),788,7 (14%),50,39,4,1,0,0,2,21,10,"{'Nationality': 'Germany', 'Preferred Foot': 'Right', 'Date of Birth': '09/02/1993', 'Appearances (Sub)': '18 (12)', 'Goals': '3', 'Assists': '2', 'XG': '2.17', 'XA': '0.42', 'Shots On Target Inside the Box': '6', 'Touches in the Opposition Box': '40', 'Hit Woodwork': '2', 'Passes (Completed %)': '196 (68%)', 'Long Passes (Completed %)': '9 (44%)', 'Minutes Played': '788', 'Dribbles (Completed %)': '7 (14%)', 'Duels Won': '50', 'Aerial Duels Won': '39', 'Total Tackles': '4', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '21', 'Offsides': '10'}"
Cody Gakpo,Right,07/05/1999,35 (12),10,4,3.77,7.09,17,6,547 (84%),18 (72%),"1,938",52 (60%),107,17,28,12,3,0,5,20,5,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '07/05/1999', 'Appearances (Sub)': '35 (12)', 'Goals': '10', 'Assists': '4', 'XG': '7.09', 'XA': '3.77', 'Shots On Target Inside the Box': '17', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '124', 'Hit Woodwork': '1', 'Crosses (Completed %)': '74 (15%)', 'Passes (Completed %)': '547 (84%)', 'Long Passes (Completed %)': '18 (72%)', 'Corners Taken': '1', 'Minutes Played': '1,938', 'Dribbles (Completed %)': '52 (60%)', 'Duels Won': '107', 'Aerial Duels Won': '17', 'Total Tackles': '28', 'Interceptions': '12', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '20', 'Offsides': '5'}"
Conor Gallagher,Right,06/02/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '06/02/2000'}"
Tomas Galvez,Left,28/01/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Finland', 'Preferred Foot': 'Left', 'Date of Birth': '28/01/2005'}"
Gonçalo Guedes,Right,29/11/1996,29 (19),2,4,0.93,3.2,5,9,310 (77%),23 (39%),987,24 (38%),47,6,16,5,0,0,1,15,3,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '29/11/1996', 'Appearances (Sub)': '29 (19)', 'Goals': '2', 'Assists': '4', 'XG': '3.2', 'XA': '0.93', 'Shots On Target Inside the Box': '5', 'Shots On Target Outside the Box': '9', 'Touches in the Opposition Box': '41', 'Crosses (Completed %)': '21 (29%)', 'Passes (Completed %)': '310 (77%)', 'Long Passes (Completed %)': '23 (39%)', 'Corners Taken': '1', 'Minutes Played': '987', 'Dribbles (Completed %)': '24 (38%)', 'Duels Won': '47', 'Aerial Duels Won': '6', 'Total Tackles': '16', 'Interceptions': '5', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '15', 'Offsides': '3'}"
Andrés García,Right,07/02/2003,0,0,0,0,0,0,0,0,0,0,17 (29%),14,0,9,2,0,0,0,1,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Right', 'Date of Birth': '07/02/2003', 'Appearances (Sub)': '7 (2)', 'XG': '0.04', 'XA': '0.45', 'Touches in the Opposition Box': '2', 'Crosses (Completed %)': '18 (28%)', 'Passes (Completed %)': '158 (92%)', 'Long Passes (Completed %)': '6 (50%)', 'Minutes Played': '317', 'Dribbles (Completed %)': '17 (29%)', 'Duels Won': '14', 'Total Tackles': '9', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1'}"
Joe Gardner,Right,06/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '06/06/2005'}"
Alejandro Garnacho,Right,01/07/2004,36 (13),6,2,2.77,7.33,39,14,750 (83%),28 (64%),"2,195",81 (32%),102,3,30,13,0,0,3,12,10,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '01/07/2004', 'Appearances (Sub)': '36 (13)', 'Goals': '6', 'Assists': '2', 'XG': '7.33', 'XA': '2.77', 'Shots On Target Inside the Box': '39', 'Shots On Target Outside the Box': '14', 'Touches in the Opposition Box': '186', 'Hit Woodwork': '3', 'Crosses (Completed %)': '55 (15%)', 'Passes (Completed %)': '750 (83%)', 'Long Passes (Completed %)': '28 (64%)', 'Corners Taken': '2', 'Minutes Played': '2,195', 'Dribbles (Completed %)': '81 (32%)', 'Duels Won': '102', 'Aerial Duels Won': '3', 'Total Tackles': '30', 'Interceptions': '13', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '12', 'Offsides': '10'}"
James Garner,Right,13/03/2001,21 (4),1,0,4,1.38,2,15,698 (82%),55 (51%),"1,594",19 (37%),80,11,47,23,4,0,5,20,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '13/03/2001', 'Appearances (Sub)': '21 (4)', 'Assists': '1', 'XG': '0.67', 'XA': '1.38', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '15', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '28 (18%)', 'Passes (Completed %)': '698 (82%)', 'Long Passes (Completed %)': '55 (51%)', 'Corners Taken': '23', 'Minutes Played': '1,594', 'Dribbles (Completed %)': '19 (37%)', 'Duels Won': '80', 'Aerial Duels Won': '11', 'Total Tackles': '47', 'Interceptions': '23', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '20'}"
Joe Gauci,Right,04/07/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Australia', 'Preferred Foot': 'Right', 'Date of Birth': '04/07/2000', 'Red Cards': '0', 'Yellow Cards': '0'}"
Billy Gee,Right,30/07/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '30/07/2005'}"
Tyrique George,Right,04/02/2006,8 (7),1,1,0.27,0.2,10,3 (33%),50 (82%),0,178,5 (60%),5,0,2,2,0,0,1,3,2,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '04/02/2006', 'Appearances (Sub)': '8 (7)', 'Goals': '1', 'Assists': '1', 'XG': '0.2', 'XA': '0.27', 'Touches in the Opposition Box': '10', 'Crosses (Completed %)': '3 (33%)', 'Passes (Completed %)': '50 (82%)', 'Minutes Played': '178', 'Dribbles (Completed %)': '5 (60%)', 'Duels Won': '5', 'Total Tackles': '2', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '3', 'Offsides': '2'}"
Saman Ghoddos,Right,06/09/1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Iran', 'Preferred Foot': 'Right', 'Date of Birth': '06/09/1993'}"
Morgan Gibbs-White,Right,27/01/2000,34,7,8,4.69,6.34,15,13,"1,213 (81%)",82 (62%),"2,822",66 (47%),154,41,43,23,5,1,9,38,7,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '27/01/2000', 'Appearances': '34', 'Goals': '7', 'Assists': '8', 'XG': '6.34', 'XA': '4.69', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '13', 'Touches in the Opposition Box': '97', 'Free Kicks Scored (Scored)': '4 (4)', 'Crosses (Completed %)': '45 (29%)', 'Passes (Completed %)': '1,213 (81%)', 'Long Passes (Completed %)': '82 (62%)', 'Corners Taken': '1', 'Minutes Played': '2,822', 'Dribbles (Completed %)': '66 (47%)', 'Duels Won': '154', 'Aerial Duels Won': '41', 'Total Tackles': '43', 'Interceptions': '23', 'Blocks': '5', 'Red Cards': '1', 'Yellow Cards': '9', 'Fouls': '38', 'Offsides': '7'}"
Bryan Gil,Left,11/02/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Left', 'Date of Birth': '11/02/2001'}"
Alfie Gilchrist,Right,28/11/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '28/11/2003'}"
Mark Gillespie,Right,27/03/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '27/03/1992'}"
Billy Gilmour,Right,11/06/2001,2 (1),0,0,1 (1),0.04,0,0,66 (88%),7 (57%),97,2 (50%),7,0,3,0,0,0,0,2,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '11/06/2001', 'Appearances (Sub)': '2 (1)', 'XG': '0.08', 'XA': '0.04', 'Free Kicks Scored (Scored)': '1 (1)', 'Passes (Completed %)': '66 (88%)', 'Long Passes (Completed %)': '7 (57%)', 'Corners Taken': '1', 'Minutes Played': '97', 'Dribbles (Completed %)': '2 (50%)', 'Duels Won': '7', 'Total Tackles': '3', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '2'}"
Ben Godfrey,Right,15/01/1998,3 (1),0,0,0,1,0,0,50 (82%),0,159,4,3,0,1,2,1,0,1,1,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '15/01/1998', 'Appearances (Sub)': '3 (1)', 'XA': '0.02', 'Touches in the Opposition Box': '1', 'Passes (Completed %)': '50 (82%)', 'Minutes Played': '159', 'Duels Won': '4', 'Aerial Duels Won': '3', 'Total Tackles': '1', 'Interceptions': '2', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '1'}"
Martial Godo,Right,14/03/2003,2 (2),0,0,0,7,0,0,14 (71%),0,21,4 (25%),1,0,1,0,0,0,0,1,0,"{'Nationality': 'Cote d’Ivoire', 'Preferred Foot': 'Right', 'Date of Birth': '14/03/2003', 'Appearances (Sub)': '2 (2)', 'XA': '0.08', 'Touches in the Opposition Box': '7', 'Passes (Completed %)': '14 (71%)', 'Minutes Played': '21', 'Dribbles (Completed %)': '4 (25%)', 'Duels Won': '1', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1'}"
Harvey Godsmark-Ford,Right,25/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '25/09/2003'}"
Michael Golding,Right,23/05/2006,1 (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/05/2006', 'Appearances (Sub)': '1 (1)', 'Minutes Played': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Toti Gomes,Left,16/01/1999,31 (1),1,0,20,0.6,13 (23%),0,"1,665 (87%)",141 (35%),"2,615",30 (67%),149,53,61,25,17,0,7,24,4,"{'Nationality': 'Portugal', 'Preferred Foot': 'Left', 'Date of Birth': '16/01/1999', 'Appearances (Sub)': '31 (1)', 'Assists': '1', 'XG': '0.73', 'XA': '0.6', 'Touches in the Opposition Box': '20', 'Crosses (Completed %)': '13 (23%)', 'Passes (Completed %)': '1,665 (87%)', 'Long Passes (Completed %)': '141 (35%)', 'Minutes Played': '2,615', 'Dribbles (Completed %)': '30 (67%)', 'Duels Won': '149', 'Aerial Duels Won': '53', 'Total Tackles': '61', 'Interceptions': '25', 'Blocks': '17', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '24', 'Offsides': '4'}"
Mauro Bandeira,Right,18/11/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '18/11/2003'}"
Beto,Right,31/01/1998,30 (15),8,0,0.47,7.86,18,5,264 (59%),8 (38%),"1,528",36 (53%),155,99,14,4,2,0,2,33,16,"{'Nationality': 'Guinea-Bissau', 'Preferred Foot': 'Right', 'Date of Birth': '31/01/1998', 'Appearances (Sub)': '30 (15)', 'Goals': '8', 'XG': '7.86', 'XA': '0.47', 'Shots On Target Inside the Box': '18', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '92', 'Hit Woodwork': '2', 'Crosses (Completed %)': '4 (25%)', 'Passes (Completed %)': '264 (59%)', 'Long Passes (Completed %)': '8 (38%)', 'Corners Taken': '1', 'Minutes Played': '1,528', 'Dribbles (Completed %)': '36 (53%)', 'Duels Won': '155', 'Aerial Duels Won': '99', 'Total Tackles': '14', 'Interceptions': '4', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '33', 'Offsides': '16'}"
João Gomes,Right,12/02/2001,36 (1),3,1,1.9,2.89,7,8,"1,574 (86%)",84 (52%),"2,987",58 (52%),204,11,116,25,4,1,9,70,1,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '12/02/2001', 'Appearances (Sub)': '36 (1)', 'Goals': '3', 'Assists': '1', 'XG': '2.89', 'XA': '1.9', 'Shots On Target Inside the Box': '7', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '46', 'Hit Woodwork': '1', 'Crosses (Completed %)': '28 (21%)', 'Passes (Completed %)': '1,574 (86%)', 'Long Passes (Completed %)': '84 (52%)', 'Corners Taken': '1', 'Minutes Played': '2,987', 'Dribbles (Completed %)': '58 (52%)', 'Duels Won': '204', 'Aerial Duels Won': '11', 'Total Tackles': '116', 'Interceptions': '25', 'Blocks': '4', 'Red Cards': '1', 'Yellow Cards': '9', 'Fouls': '70', 'Offsides': '1'}"
Joe Gomez,Right,23/05/1997,9 (3),0,0,5,0.1,2 (50%),0,416 (89%),28 (46%),519,25,9,0,13,7,6,0,1,2,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/05/1997', 'Appearances (Sub)': '9 (3)', 'XG': '0.33', 'XA': '0.1', 'Touches in the Opposition Box': '5', 'Crosses (Completed %)': '2 (50%)', 'Passes (Completed %)': '416 (89%)', 'Long Passes (Completed %)': '28 (46%)', 'Minutes Played': '519', 'Duels Won': '25', 'Aerial Duels Won': '9', 'Total Tackles': '13', 'Interceptions': '7', 'Blocks': '6', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '2'}"
Nico González,Right,03/01/2002,11 (2),1,0,0.49,0.48,2,11,621 (92%),17 (47%),763,4 (25%),38,16,16,8,0,0,3,13,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Right', 'Date of Birth': '03/01/2002', 'Appearances (Sub)': '11 (2)', 'Goals': '1', 'XG': '0.48', 'XA': '0.49', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '11', 'Hit Woodwork': '2', 'Passes (Completed %)': '621 (92%)', 'Long Passes (Completed %)': '17 (47%)', 'Minutes Played': '763', 'Dribbles (Completed %)': '4 (25%)', 'Duels Won': '38', 'Aerial Duels Won': '16', 'Total Tackles': '16', 'Interceptions': '8', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '13'}"
Enso González,Left,20/01/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Paraguay', 'Preferred Foot': 'Left', 'Date of Birth': '20/01/2005'}"
Charlie Goode,Right,03/08/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '03/08/1995'}"
Anthony Gordon,Right,24/02/2001,34 (6),6,5,5.11,8.03,20,12,809 (81%),38 (58%),"2,444",85 (45%),149,8,32,7,2,0,2,20,8,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '24/02/2001', 'Appearances (Sub)': '34 (6)', 'Goals': '6', 'Assists': '5', 'XG': '8.03', 'XA': '5.11', 'Shots On Target Inside the Box': '20', 'Shots On Target Outside the Box': '12', 'Touches in the Opposition Box': '139', 'Penalties Taken (Scored)': '2 (1)', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '76 (28%)', 'Passes (Completed %)': '809 (81%)', 'Long Passes (Completed %)': '38 (58%)', 'Corners Taken': '53', 'Minutes Played': '2,444', 'Dribbles (Completed %)': '85 (45%)', 'Duels Won': '149', 'Aerial Duels Won': '8', 'Total Tackles': '32', 'Interceptions': '7', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '20', 'Offsides': '8'}"
Kaide Gordon,Left,05/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '05/10/2004'}"
Daniel Gore,Right,26/09/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '26/09/2004'}"
Jimi Gower,Right,01/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '01/10/2004', 'Red Cards': '0', 'Yellow Cards': '0'}"
Hubert Graczyk,Right,28/02/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Poland', 'Preferred Foot': 'Right', 'Date of Birth': '28/02/2003', 'Red Cards': '0', 'Yellow Cards': '0'}"
True Grant,02/11/2005,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '02/11/2005'}"
Ryan Gravenberch,Right,16/05/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '16/05/2002'}"
