player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
William Saliba,Right,24/03/2001,35,2,0,1.29,2.28,2,19,"2,547 (95%)",110 (64%),"3,041",18 (67%),152,62,62,21,15,1,2,28,1,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '24/03/2001', 'Appearances': '35', 'Goals': '2', 'XG': '2.28', 'XA': '1.29', 'Shots On Target Inside the Box': '2', 'Touches in the Opposition Box': '19', 'Passes (Completed %)': '2,547 (95%)', 'Long Passes (Completed %)': '110 (64%)', 'Minutes Played': '3,041', 'Dribbles (Completed %)': '18 (67%)', 'Duels Won': '152', 'Aerial Duels Won': '62', 'Total Tackles': '62', 'Interceptions': '21', 'Blocks': '15', 'Red Cards': '1', 'Yellow Cards': '2', 'Fouls': '28', 'Offsides': '1'}"
Albert Sambi Lokonga,Right,22/10/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '22/10/1999'}"
Lakyle Samuel,06/05/2006,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '06/05/2006'}"
Imari Samuels,Left,05/02/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '05/02/2003', 'Red Cards': '0', 'Yellow Cards': '0'}"
Ishé Samuels-Smith,Left,05/06/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '05/06/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Adrián,Right,03/01/1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Right', 'Date of Birth': '03/01/1987'}"
Jadon Sancho,Right,25/03/2000,31 (12),3,4,3.11,2.17,13,130,768 (85%),12 (67%),"1,764",85 (53%),75,6,13,2,0,0,2,6,6,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '25/03/2000', 'Appearances (Sub)': '31 (12)', 'Goals': '3', 'Assists': '4', 'XG': '2.17', 'XA': '3.11', 'Shots On Target Inside the Box': '13', 'Touches in the Opposition Box': '130', 'Passes (Completed %)': '768 (85%)', 'Long Passes (Completed %)': '12 (67%)', 'Corners Taken': '1', 'Minutes Played': '1,764', 'Dribbles (Completed %)': '85 (53%)', 'Duels Won': '75', 'Aerial Duels Won': '6', 'Total Tackles': '13', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '6', 'Offsides': '6'}"
Ibrahim Sangaré,Right,02/12/1997,13 (6),1,0,7,0.21,0,0,320 (85%),21 (48%),590,46,10,0,28,6,4,0,3,15,0,"{'Nationality': 'Cote d’Ivoire', 'Preferred Foot': 'Right', 'Date of Birth': '02/12/1997', 'Appearances (Sub)': '13 (6)', 'Assists': '1', 'XG': '0.02', 'XA': '0.21', 'Touches in the Opposition Box': '7', 'Passes (Completed %)': '320 (85%)', 'Long Passes (Completed %)': '21 (48%)', 'Minutes Played': '590', 'Duels Won': '46', 'Aerial Duels Won': '10', 'Total Tackles': '28', 'Interceptions': '6', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '15'}"
Ederson,Left,17/08/1993,26,26,10,0,2,0,0,815 (86%),240 (58%),0,4,1,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Left', 'Date of Birth': '17/08/1993', 'Appearances': '26', 'Goals Conceded': '26', 'Clean Sheets': '10', 'Saves Made': '54', 'Penalties Faced': '2', 'Passes (Completed %)': '815 (86%)', 'Long Passes (Completed %)': '240 (58%)', 'Assists': '4', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '1'}"
Yago Santiago,Right,15/04/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Spain', 'Preferred Foot': 'Right', 'Date of Birth': '15/04/2003'}"
Welington,Left,19/02/2001,10 (4),0,0,3,0.16,11 (36%),0,141 (84%),15 (53%),480,8 (63%),39,5,21,7,1,0,1,6,1,"{'Nationality': 'Brazil', 'Preferred Foot': 'Left', 'Date of Birth': '19/02/2001', 'Appearances (Sub)': '10 (4)', 'XG': '0.04', 'XA': '0.16', 'Touches in the Opposition Box': '3', 'Crosses (Completed %)': '11 (36%)', 'Passes (Completed %)': '141 (84%)', 'Long Passes (Completed %)': '15 (53%)', 'Corners Taken': '6', 'Minutes Played': '480', 'Dribbles (Completed %)': '8 (63%)', 'Duels Won': '39', 'Aerial Duels Won': '5', 'Total Tackles': '21', 'Interceptions': '7', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '6', 'Offsides': '1'}"
Matheus Cunha,Right,27/05/1999,33 (4),15,6,5.28,8.63,31,28,949 (79%),88 (56%),"2,600",122 (50%),183,13,38,17,1,0,4,42,8,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '27/05/1999', 'Appearances (Sub)': '33 (4)', 'Goals': '15', 'Assists': '6', 'XG': '8.63', 'XA': '5.28', 'Shots On Target Inside the Box': '31', 'Shots On Target Outside the Box': '28', 'Touches in the Opposition Box': '139', 'Hit Woodwork': '2', 'Free Kicks Scored (Scored)': '12 (12)', 'Crosses (Completed %)': '59 (17%)', 'Passes (Completed %)': '949 (79%)', 'Long Passes (Completed %)': '88 (56%)', 'Corners Taken': '74', 'Minutes Played': '2,600', 'Dribbles (Completed %)': '122 (50%)', 'Duels Won': '183', 'Aerial Duels Won': '13', 'Total Tackles': '38', 'Interceptions': '17', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '42', 'Offsides': '8'}"
Diego Carlos,Right,15/03/1993,10 (2),0,0,7,0.09,0,0,600 (89%),71 (49%),828,22,11,0,8,5,7,0,1,11,1,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '15/03/1993', 'Appearances (Sub)': '10 (2)', 'XG': '0.65', 'XA': '0.09', 'Touches in the Opposition Box': '7', 'Passes (Completed %)': '600 (89%)', 'Long Passes (Completed %)': '71 (49%)', 'Minutes Played': '828', 'Duels Won': '22', 'Aerial Duels Won': '11', 'Total Tackles': '8', 'Interceptions': '5', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '11', 'Offsides': '1'}"
Trevan Sanusi,Right,25/04/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '25/04/2007'}"
Pablo Sarabia,Left,11/05/1992,23 (16),3,2,1.89,2.88,5,2,380 (76%),34 (56%),805,13 (46%),42,6,16,4,0,0,3,16,5,"{'Nationality': 'Spain', 'Preferred Foot': 'Left', 'Date of Birth': '11/05/1992', 'Appearances (Sub)': '23 (16)', 'Goals': '3', 'Assists': '2', 'XG': '2.88', 'XA': '1.89', 'Shots On Target Inside the Box': '5', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '26', 'Free Kicks Scored (Scored)': '2 (2)', 'Crosses (Completed %)': '16 (25%)', 'Passes (Completed %)': '380 (76%)', 'Long Passes (Completed %)': '34 (56%)', 'Corners Taken': '24', 'Minutes Played': '805', 'Dribbles (Completed %)': '13 (46%)', 'Duels Won': '42', 'Aerial Duels Won': '6', 'Total Tackles': '16', 'Interceptions': '4', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '16', 'Offsides': '5'}"
Jeremy Sarmiento,Right,16/06/2002,1 (1),0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Ecuador', 'Preferred Foot': 'Right', 'Date of Birth': '16/06/2002', 'Appearances (Sub)': '1 (1)', 'XA': '0', 'Passes': '6', 'Minutes Played': '8', 'Red Cards': '0', 'Yellow Cards': '0'}"
Malang Sarr,Left,23/01/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Left', 'Date of Birth': '23/01/1999'}"
Ismaïla Sarr,Right,25/02/1998,38 (8),8,6,6.74,10.72,27,140,680 (70%),27 (37%),"2,714",52 (33%),132,37,22,9,8,0,4,14,11,"{'Nationality': 'Senegal', 'Preferred Foot': 'Right', 'Date of Birth': '25/02/1998', 'Appearances (Sub)': '38 (8)', 'Goals': '8', 'Assists': '6', 'XG': '10.72', 'XA': '6.74', 'Shots On Target Inside the Box': '27', 'Touches in the Opposition Box': '140', 'Hit Woodwork': '2', 'Crosses (Completed %)': '55 (24%)', 'Passes (Completed %)': '680 (70%)', 'Long Passes (Completed %)': '27 (37%)', 'Minutes Played': '2,714', 'Dribbles (Completed %)': '52 (33%)', 'Duels Won': '132', 'Aerial Duels Won': '37', 'Total Tackles': '22', 'Interceptions': '9', 'Blocks': '8', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '14', 'Offsides': '11'}"
Pape Sarr,Right,14/09/2002,36 (14),3,2,0.79,3.72,13,32,999 (88%),32 (47%),"1,913",27 (41%),129,34,49,30,10,0,6,34,2,"{'Nationality': 'Senegal', 'Preferred Foot': 'Right', 'Date of Birth': '14/09/2002', 'Appearances (Sub)': '36 (14)', 'Goals': '3', 'Assists': '2', 'XG': '3.72', 'XA': '0.79', 'Shots On Target Outside the Box': '13', 'Touches in the Opposition Box': '32', 'Hit Woodwork': '1', 'Crosses (Completed %)': '14 (14%)', 'Passes (Completed %)': '999 (88%)', 'Long Passes (Completed %)': '32 (47%)', 'Minutes Played': '1,913', 'Dribbles (Completed %)': '27 (41%)', 'Duels Won': '129', 'Aerial Duels Won': '34', 'Total Tackles': '49', 'Interceptions': '30', 'Blocks': '10', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '34', 'Offsides': '2'}"
Calum Scanlon,Left,14/02/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '14/02/2005'}"
James Scanlon,Right,28/09/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Gibraltar', 'Preferred Foot': 'Right', 'Date of Birth': '28/09/2006'}"
Ollie Scarles,Left,12/12/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '12/12/2005'}"
Dane Scarlett,Right,24/03/2004,3 (3),1,0,1,0,0,0,5 (60%),0,31,3,1,0,1,0,0,0,0,1,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '24/03/2004', 'Appearances (Sub)': '3 (3)', 'Assists': '1', 'XG': '0.04', 'XA': '0', 'Touches in the Opposition Box': '1', 'Passes (Completed %)': '5 (60%)', 'Minutes Played': '31', 'Duels Won': '3', 'Aerial Duels Won': '1', 'Total Tackles': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Offsides': '1'}"
Kevin Schade,Right,27/11/2001,38 (12),11,2,1.76,8.2,24,4,448 (64%),11 (64%),"2,301",82 (37%),197,90,39,5,4,0,3,21,13,"{'Nationality': 'Germany', 'Preferred Foot': 'Right', 'Date of Birth': '27/11/2001', 'Appearances (Sub)': '38 (12)', 'Goals': '11', 'Assists': '2', 'XG': '8.2', 'XA': '1.76', 'Shots On Target Inside the Box': '24', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '160', 'Hit Woodwork': '3', 'Crosses (Completed %)': '38 (13%)', 'Passes (Completed %)': '448 (64%)', 'Long Passes (Completed %)': '11 (64%)', 'Minutes Played': '2,301', 'Dribbles (Completed %)': '82 (37%)', 'Duels Won': '197', 'Aerial Duels Won': '90', 'Total Tackles': '39', 'Interceptions': '5', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '21', 'Offsides': '13'}"
Kjell Scherpen,Right,23/01/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '23/01/2000'}"
Jeffrey Schlupp,Both,23/12/1992,12 (12),0,0,6,0.15,1,4 (25%),43 (86%),3 (67%),95,6,3,0,2,0,0,0,0,1,0,"{'Nationality': 'Ghana', 'Preferred Foot': 'Both', 'Date of Birth': '23/12/1992', 'Appearances (Sub)': '12 (12)', 'XG': '0.16', 'XA': '0.15', 'Touches in the Opposition Box': '6', 'Hit Woodwork': '1', 'Crosses (Completed %)': '4 (25%)', 'Passes (Completed %)': '43 (86%)', 'Long Passes (Completed %)': '3 (67%)', 'Minutes Played': '95', 'Duels Won': '6', 'Aerial Duels Won': '3', 'Total Tackles': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1'}"
Fabian Schär,Right,20/12/1991,34 (1),4,0,1.03,3.8,9,10,"1,942 (85%)",312 (44%),"2,937",11 (73%),115,59,36,45,26,1,9,35,4,"{'Nationality': 'Switzerland', 'Preferred Foot': 'Right', 'Date of Birth': '20/12/1991', 'Appearances (Sub)': '34 (1)', 'Goals': '4', 'XG': '3.8', 'XA': '1.03', 'Shots On Target Inside the Box': '9', 'Shots On Target Outside the Box': '10', 'Touches in the Opposition Box': '47', 'Hit Woodwork': '2', 'Free Kicks Scored (Scored)': '5 (5)', 'Crosses (Completed %)': '13 (8%)', 'Passes (Completed %)': '1,942 (85%)', 'Long Passes (Completed %)': '312 (44%)', 'Minutes Played': '2,937', 'Dribbles (Completed %)': '11 (73%)', 'Duels Won': '115', 'Aerial Duels Won': '59', 'Total Tackles': '36', 'Interceptions': '45', 'Blocks': '26', 'Red Cards': '1', 'Yellow Cards': '9', 'Fouls': '35', 'Offsides': '4'}"
Alex Scott,Right,21/08/2003,20 (12),0,0,6,1.01,5,17,332 (85%),23 (65%),751,19 (32%),66,7,27,10,4,0,3,17,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/08/2003', 'Appearances (Sub)': '20 (12)', 'XG': '0.75', 'XA': '1.01', 'Shots On Target Inside the Box': '6', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '17', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '3 (33%)', 'Passes (Completed %)': '332 (85%)', 'Long Passes (Completed %)': '23 (65%)', 'Corners Taken': '5', 'Minutes Played': '751', 'Dribbles (Completed %)': '19 (32%)', 'Duels Won': '66', 'Aerial Duels Won': '7', 'Total Tackles': '27', 'Interceptions': '10', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '17'}"
Kristian Sekularac,Right,07/12/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Switzerland', 'Preferred Foot': 'Right', 'Date of Birth': '07/12/2003'}"
Matz Sels,Right,26/02/1992,38,46,13,0,3,0,0,902 (49%),720 (36%),0,4,1,0,0,0,0,0,0,0,0,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '26/02/1992', 'Appearances': '38', 'Goals Conceded': '46', 'Clean Sheets': '13', 'Saves Made': '120', 'Penalties Faced': '3', 'Passes (Completed %)': '902 (49%)', 'Long Passes (Completed %)': '720 (36%)', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '1'}"
Antoine Semenyo,Right,07/01/2000,37 (1),11,5,4.35,9.98,51,23,997 (78%),55 (36%),"3,209",126 (55%),227,67,55,11,9,0,9,73,15,"{'Nationality': 'Ghana', 'Preferred Foot': 'Right', 'Date of Birth': '07/01/2000', 'Appearances (Sub)': '37 (1)', 'Goals': '11', 'Assists': '5', 'XG': '9.98', 'XA': '4.35', 'Shots On Target Inside the Box': '51', 'Shots On Target Outside the Box': '23', 'Touches in the Opposition Box': '211', 'Hit Woodwork': '5', 'Crosses (Completed %)': '58 (14%)', 'Passes (Completed %)': '997 (78%)', 'Long Passes (Completed %)': '55 (36%)', 'Corners Taken': '3', 'Minutes Played': '3,209', 'Dribbles (Completed %)': '126 (55%)', 'Duels Won': '227', 'Aerial Duels Won': '67', 'Total Tackles': '55', 'Interceptions': '11', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '9', 'Fouls': '73', 'Offsides': '15'}"
Marcos Senesi,Left,10/05/1997,17 (4),0,0,16,0.49,11 (27%),0,713 (77%),161 (45%),"1,108",10 (60%),85,33,39,14,7,0,5,22,0,"{'Nationality': 'Argentina', 'Preferred Foot': 'Left', 'Date of Birth': '10/05/1997', 'Appearances (Sub)': '17 (4)', 'XG': '0.84', 'XA': '0.49', 'Touches in the Opposition Box': '16', 'Crosses (Completed %)': '11 (27%)', 'Passes (Completed %)': '713 (77%)', 'Long Passes (Completed %)': '161 (45%)', 'Minutes Played': '1,108', 'Dribbles (Completed %)': '10 (60%)', 'Duels Won': '85', 'Aerial Duels Won': '33', 'Total Tackles': '39', 'Interceptions': '14', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '22'}"
Ryan Sessegnon,Left,18/05/2000,16 (9),4,2,1.13,1.64,6,45,212 (81%),8 (50%),580,18 (44%),47,8,27,3,1,0,1,20,1,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '18/05/2000', 'Appearances (Sub)': '16 (9)', 'Goals': '4', 'Assists': '2', 'XG': '1.64', 'XA': '1.13', 'Shots On Target Inside the Box': '6', 'Touches in the Opposition Box': '45', 'Crosses (Completed %)': '16 (31%)', 'Passes (Completed %)': '212 (81%)', 'Long Passes (Completed %)': '8 (50%)', 'Corners Taken': '1', 'Minutes Played': '580', 'Dribbles (Completed %)': '18 (44%)', 'Duels Won': '47', 'Aerial Duels Won': '8', 'Total Tackles': '27', 'Interceptions': '3', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '20', 'Offsides': '1'}"
Tommy Setford,Right,13/03/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '13/03/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Leo Shahar,Right,18/03/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '18/03/2007', 'Red Cards': '0', 'Yellow Cards': '0'}"
Teddy Sharman-Lowe,Right,30/03/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '30/03/2003'}"
Luke Shaw,Left,12/07/1995,7 (3),0,0,5,0.77,10 (10%),0,277 (89%),24 (63%),348,8,3,0,4,2,1,0,1,3,1,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '12/07/1995', 'Appearances (Sub)': '7 (3)', 'XG': '0.03', 'XA': '0.77', 'Touches in the Opposition Box': '5', 'Crosses (Completed %)': '10 (10%)', 'Passes (Completed %)': '277 (89%)', 'Long Passes (Completed %)': '24 (63%)', 'Corners Taken': '4', 'Minutes Played': '348', 'Duels Won': '8', 'Aerial Duels Won': '3', 'Total Tackles': '4', 'Interceptions': '2', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '3', 'Own Goals': '1'}"
Jonjo Shelvey,Right,27/02/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '27/02/1992'}"
Martin Sherif,Left,10/06/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Left', 'Date of Birth': '10/06/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Shola Shoretire,Right,02/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '02/02/2004'}"
Zain Silcott-Duberry,Right,09/07/2005,1 (1),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '09/07/2005', 'Appearances (Sub)': '1 (1)', 'Passes (Completed %)': '2 (50%)', 'Minutes Played': '1', 'Duels Won': '1', 'Total Tackles': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Lyanco,Right,01/02/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '01/02/1997'}"
Abdallah Sima,Right,17/06/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Senegal', 'Preferred Foot': 'Right', 'Date of Birth': '17/06/2001'}"
Freddie Simmonds,Right,09/03/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '09/03/2008', 'Red Cards': '0', 'Yellow Cards': '0'}"
Jahmai Simpson-Pusey,Right,04/11/2005,2 (1),0,0,0,1,0,0,114 (93%),5 (20%),95,3,1,0,1,1,0,0,1,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '04/11/2005', 'Appearances (Sub)': '2 (1)', 'XA': '0.02', 'Touches in the Opposition Box': '1', 'Passes (Completed %)': '114 (93%)', 'Long Passes (Completed %)': '5 (20%)', 'Minutes Played': '95', 'Duels Won': '3', 'Aerial Duels Won': '1', 'Total Tackles': '1', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1'}"
Luis Sinisterra,Right,17/06/1999,12 (11),1,1,1.31,1.21,7,26,85 (84%),0,230,18 (44%),20,3,7,1,0,0,0,4,1,"{'Nationality': 'Colombia', 'Preferred Foot': 'Right', 'Date of Birth': '17/06/1999', 'Appearances (Sub)': '12 (11)', 'Goals': '1', 'Assists': '1', 'XG': '1.21', 'XA': '1.31', 'Shots On Target Inside the Box': '7', 'Touches in the Opposition Box': '26', 'Hit Woodwork': '1', 'Crosses (Completed %)': '7 (29%)', 'Passes (Completed %)': '85 (84%)', 'Minutes Played': '230', 'Dribbles (Completed %)': '18 (44%)', 'Duels Won': '20', 'Aerial Duels Won': '3', 'Total Tackles': '7', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '4', 'Offsides': '1'}"
Oliver Skipp,Right,16/09/2000,24 (14),0,0,0,0,0,0,495 (84%),29 (41%),"1,120",12 (58%),53,12,21,11,7,0,8,21,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '16/09/2000', 'Appearances (Sub)': '24 (14)', 'Touches in the Opposition Box': '10', 'Passes (Completed %)': '495 (84%)', 'Long Passes (Completed %)': '29 (41%)', 'Minutes Played': '1,120', 'Dribbles (Completed %)': '12 (58%)', 'Duels Won': '53', 'Aerial Duels Won': '12', 'Total Tackles': '21', 'Interceptions': '11', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '8', 'Fouls': '21'}"
Jacob Slater,Left,05/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Left', 'Date of Birth': '05/10/2004', 'Red Cards': '0', 'Yellow Cards': '0'}"
Cieran Slicker,Right,15/09/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '15/09/2002', 'Red Cards': '0', 'Yellow Cards': '0'}"
Gaga Slonina,Right,15/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'United States', 'Preferred Foot': 'Right', 'Date of Birth': '15/05/2004'}"
Will Smallbone,Right,21/02/2000,18 (12),1,0,0.91,0.56,18,1,314 (82%),21 (48%),682,6 (67%),31,4,20,2,0,0,1,11,0,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '21/02/2000', 'Appearances (Sub)': '18 (12)', 'Goals': '1', 'XG': '0.56', 'XA': '0.91', 'Touches in the Opposition Box': '18', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '9 (33%)', 'Passes (Completed %)': '314 (82%)', 'Long Passes (Completed %)': '21 (48%)', 'Corners Taken': '25', 'Minutes Played': '682', 'Dribbles (Completed %)': '6 (67%)', 'Duels Won': '31', 'Aerial Duels Won': '4', 'Total Tackles': '20', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '11'}"
Adam Smith,Right,29/04/1991,25 (6),0,0,9,0.68,33 (21%),0,526 (79%),77 (27%),"1,596",13 (46%),56,14,24,15,5,0,7,19,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '29/04/1991', 'Appearances (Sub)': '25 (6)', 'XG': '0.65', 'XA': '0.68', 'Touches in the Opposition Box': '9', 'Crosses (Completed %)': '33 (21%)', 'Passes (Completed %)': '526 (79%)', 'Long Passes (Completed %)': '77 (27%)', 'Minutes Played': '1,596', 'Dribbles (Completed %)': '13 (46%)', 'Duels Won': '56', 'Aerial Duels Won': '14', 'Total Tackles': '24', 'Interceptions': '15', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '7', 'Fouls': '19'}"
Emile Smith Rowe,Right,28/07/2000,34 (9),6,3,2.04,4.54,12,6,"1,001 (91%)",23 (70%),"2,061",32 (50%),67,6,31,11,2,0,3,19,4,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '28/07/2000', 'Appearances (Sub)': '34 (9)', 'Goals': '6', 'Assists': '3', 'XG': '4.54', 'XA': '2.04', 'Shots On Target Inside the Box': '12', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '62', 'Hit Woodwork': '1', 'Crosses (Completed %)': '16 (31%)', 'Passes (Completed %)': '1,001 (91%)', 'Long Passes (Completed %)': '23 (70%)', 'Corners Taken': '1', 'Minutes Played': '2,061', 'Dribbles (Completed %)': '32 (50%)', 'Duels Won': '67', 'Aerial Duels Won': '6', 'Total Tackles': '31', 'Interceptions': '11', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '19', 'Offsides': '4'}"
Fábio Silva,Right,19/07/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '19/07/2002'}"
Douglas Luiz,Right,09/05/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '09/05/1998'}"
